timestamp,equity,traded,side,trade_return
1581004800000,0.9362957301,0,UP,0.0000000000
1581019200000,0.9362957301,0,UP,0.0000000000
1581033600000,0.9362957301,0,UP,0.0000000000
1581048000000,0.9362957301,0,UP,0.0000000000
1581062400000,0.9362957301,0,DOWN,0.0000000000
1581076800000,0.9362957301,0,UP,0.0000000000
1581091200000,0.9362957301,0,UP,0.0000000000
1581105600000,0.9362957301,0,UP,0.0000000000
1581120000000,0.9362957301,0,UP,0.0000000000
1581134400000,0.9362957301,0,UP,0.0000000000
1581148800000,0.9362957301,0,UP,0.0000000000
1581163200000,0.9362957301,0,DOWN,0.0000000000
1581177600000,0.9362957301,0,UP,0.0000000000
1581192000000,0.9362957301,0,UP,0.0000000000
1581206400000,0.9362957301,0,DOWN,0.0000000000
1581220800000,0.9362957301,0,DOWN,0.0000000000
1581235200000,0.9362957301,0,UP,0.0000000000
1581249600000,0.9362957301,0,UP,0.0000000000
1581264000000,0.9362957301,0,UP,0.0000000000
1581278400000,0.9362957301,0,UP,0.0000000000
1581292800000,0.9362957301,0,UP,0.0000000000
1581307200000,0.9362957301,0,DOWN,0.0000000000
1581321600000,0.9362957301,0,UP,0.0000000000
1581336000000,0.9362957301,0,UP,0.0000000000
1581350400000,0.9362957301,0,UP,0.0000000000
1581364800000,0.9362957301,0,UP,0.0000000000
1581379200000,0.9362957301,0,UP,0.0000000000
1581393600000,0.9362957301,0,UP,0.0000000000
1581408000000,0.9362957301,0,DOWN,0.0000000000
1581422400000,0.9362957301,0,DOWN,0.0000000000
1581436800000,0.9362957301,0,UP,0.0000000000
1581451200000,0.9362957301,0,UP,0.0000000000
1581465600000,0.9362957301,0,UP,0.0000000000
1581480000000,0.9362957301,0,DOWN,0.0000000000
1581494400000,0.9362957301,0,UP,0.0000000000
1581508800000,0.9362957301,0,UP,0.0000000000
1581523200000,0.9362957301,0,UP,0.0000000000
1581537600000,0.9362957301,0,UP,0.0000000000
1581552000000,0.9362957301,0,UP,0.0000000000
1581566400000,0.9362957301,0,UP,0.0000000000
1581580800000,0.9362957301,0,UP,0.0000000000
1581595200000,0.9362957301,0,DOWN,0.0000000000
1581609600000,0.9362957301,0,UP,0.0000000000
1581624000000,0.9362957301,0,UP,0.0000000000
1581638400000,0.9362957301,0,DOWN,0.0000000000
1581652800000,0.9362957301,0,UP,0.0000000000
1581667200000,0.9362957301,0,DOWN,0.0000000000
1581681600000,0.9362957301,0,UP,0.0000000000
1581696000000,0.9362957301,0,UP,0.0000000000
1581710400000,0.9362957301,0,UP,0.0000000000
1581724800000,0.9362957301,0,UP,0.0000000000
1581739200000,0.9362957301,0,UP,0.0000000000
1581753600000,0.9362957301,0,UP,0.0000000000
1581768000000,0.9362957301,0,UP,0.0000000000
1581782400000,0.9362957301,0,DOWN,0.0000000000
1581796800000,0.9362957301,0,UP,0.0000000000
1581811200000,0.9362957301,0,DOWN,0.0000000000
1581825600000,0.9362957301,0,UP,0.0000000000
1581840000000,0.9362957301,0,DOWN,0.0000000000
1581854400000,0.9362957301,0,DOWN,0.0000000000
1581868800000,0.9362957301,0,UP,0.0000000000
1581883200000,0.9362957301,0,UP,0.0000000000
1581897600000,0.9362957301,0,UP,0.0000000000
1581912000000,0.9362957301,0,UP,0.0000000000
1581926400000,0.9362957301,0,UP,0.0000000000
1581940800000,0.9362957301,0,DOWN,0.0000000000
1581955200000,0.9362957301,0,UP,0.0000000000
1581969600000,0.9362957301,0,UP,0.0000000000
1581984000000,0.9362957301,0,UP,0.0000000000
1581998400000,0.9362957301,0,DOWN,0.0000000000
1582012800000,0.9362957301,0,UP,0.0000000000
1582027200000,0.9362957301,0,DOWN,0.0000000000
1582041600000,0.9362957301,0,DOWN,0.0000000000
1582056000000,0.9362957301,0,UP,0.0000000000
1582070400000,0.9362957301,0,UP,0.0000000000
1582084800000,0.9362957301,0,UP,0.0000000000
1582099200000,0.9362957301,0,UP,0.0000000000
1582128000000,0.9362957301,0,UP,0.0000000000
1582142400000,0.9362957301,0,UP,0.0000000000
1582156800000,0.9362957301,0,UP,0.0000000000
1582171200000,0.9362957301,0,UP,0.0000000000
1582185600000,0.9362957301,0,DOWN,0.0000000000
1582200000000,0.9362957301,0,DOWN,0.0000000000
1582214400000,0.9362957301,0,DOWN,0.0000000000
1582228800000,0.9362957301,0,UP,0.0000000000
1582243200000,0.9362957301,0,DOWN,0.0000000000
1582257600000,0.9362957301,0,UP,0.0000000000
1582272000000,0.9362957301,0,UP,0.0000000000
1582286400000,0.9362957301,0,UP,0.0000000000
1582300800000,0.9362957301,0,UP,0.0000000000
1582315200000,0.9362957301,0,UP,0.0000000000
1582329600000,0.9362957301,0,UP,0.0000000000
1582344000000,0.9362957301,0,UP,0.0000000000
1582358400000,0.9362957301,0,UP,0.0000000000
1582372800000,0.9362957301,0,UP,0.0000000000
1582387200000,0.9362957301,0,UP,0.0000000000
1582401600000,0.9362957301,0,UP,0.0000000000
1582416000000,0.9362957301,0,DOWN,0.0000000000
1582430400000,0.9362957301,0,DOWN,0.0000000000
1582444800000,0.9362957301,0,UP,0.0000000000
1582459200000,0.9362957301,0,UP,0.0000000000
1582473600000,0.9362957301,0,UP,0.0000000000
1582488000000,0.9362957301,0,DOWN,0.0000000000
1582502400000,0.9362957301,0,UP,0.0000000000
1582516800000,0.9362957301,0,UP,0.0000000000
1582531200000,0.9362957301,0,DOWN,0.0000000000
1582545600000,0.9362957301,0,UP,0.0000000000
1582560000000,0.9362957301,0,UP,0.0000000000
1582574400000,0.9362957301,0,UP,0.0000000000
1582588800000,0.9362957301,0,UP,0.0000000000
1582603200000,0.9362957301,0,UP,0.0000000000
1582617600000,0.9362957301,0,DOWN,0.0000000000
1582632000000,0.9362957301,0,UP,0.0000000000
1582646400000,0.9362957301,0,UP,0.0000000000
1582660800000,0.9362957301,0,UP,0.0000000000
1582675200000,0.9362957301,0,DOWN,0.0000000000
1582689600000,0.9362957301,0,UP,0.0000000000
1582704000000,0.9362957301,0,DOWN,0.0000000000
1582718400000,0.9362957301,0,DOWN,0.0000000000
1582732800000,0.9362957301,0,UP,0.0000000000
1582747200000,0.9362957301,0,UP,0.0000000000
1582761600000,0.9362957301,0,DOWN,0.0000000000
1582776000000,0.9362957301,0,UP,0.0000000000
1582790400000,0.9362957301,0,UP,0.0000000000
1582804800000,0.9362957301,0,DOWN,0.0000000000
1582819200000,0.9362957301,0,UP,0.0000000000
1582833600000,0.9362957301,0,UP,0.0000000000
1582848000000,0.9362957301,0,UP,0.0000000000
1582862400000,0.9362957301,0,UP,0.0000000000
1582876800000,0.9362957301,0,UP,0.0000000000
1582891200000,0.9362957301,0,DOWN,0.0000000000
1582905600000,0.9362957301,0,UP,0.0000000000
1582920000000,0.9362957301,0,UP,0.0000000000
1582934400000,0.9362957301,0,UP,0.0000000000
1582948800000,0.9362957301,0,DOWN,0.0000000000
1582963200000,0.9362957301,0,UP,0.0000000000
1582977600000,0.9362957301,0,UP,0.0000000000
1582992000000,0.9362957301,0,UP,0.0000000000
1583006400000,0.9362957301,0,UP,0.0000000000
1583020800000,0.9362957301,0,DOWN,0.0000000000
1583035200000,0.9362957301,0,UP,0.0000000000
1583049600000,0.9362957301,0,DOWN,0.0000000000
1583064000000,0.9362957301,0,UP,0.0000000000
1583078400000,0.9362957301,0,UP,0.0000000000
1583092800000,0.9362957301,0,UP,0.0000000000
1583107200000,0.9362957301,0,DOWN,0.0000000000
1583121600000,0.9362957301,0,DOWN,0.0000000000
1583136000000,0.9362957301,0,DOWN,0.0000000000
1583150400000,0.9362957301,0,DOWN,0.0000000000
1583164800000,0.9362957301,0,UP,0.0000000000
1583179200000,0.9362957301,0,UP,0.0000000000
1583193600000,0.9362957301,0,UP,0.0000000000
1583208000000,0.9362957301,0,UP,0.0000000000
1583222400000,0.9362957301,0,DOWN,0.0000000000
1583236800000,0.9362957301,0,UP,0.0000000000
1583251200000,0.9362957301,0,UP,0.0000000000
1583265600000,0.9362957301,0,UP,0.0000000000
1583280000000,0.9362957301,0,DOWN,0.0000000000
1583294400000,0.9362957301,0,UP,0.0000000000
1583308800000,0.9362957301,0,UP,0.0000000000
1583323200000,0.9362957301,0,DOWN,0.0000000000
1583337600000,0.9362957301,0,UP,0.0000000000
1583352000000,0.9362957301,0,UP,0.0000000000
1583366400000,0.9362957301,0,DOWN,0.0000000000
1583380800000,0.9362957301,0,UP,0.0000000000
1583395200000,0.9362957301,0,DOWN,0.0000000000
1583409600000,0.9362957301,0,UP,0.0000000000
1583424000000,0.9362957301,0,UP,0.0000000000
1583438400000,0.9362957301,0,UP,0.0000000000
1583452800000,0.9362957301,0,UP,0.0000000000
1583467200000,0.9362957301,0,UP,0.0000000000
1583481600000,0.9362957301,0,DOWN,0.0000000000
1583496000000,0.9362957301,0,UP,0.0000000000
1583510400000,0.9362957301,0,UP,0.0000000000
1583524800000,0.9362957301,0,UP,0.0000000000
1583539200000,0.9362957301,0,UP,0.0000000000
1583553600000,0.9362957301,0,UP,0.0000000000
1583568000000,0.9362957301,0,UP,0.0000000000
1583582400000,0.9362957301,0,UP,0.0000000000
1583596800000,0.9362957301,0,UP,0.0000000000
1583611200000,0.9362957301,0,UP,0.0000000000
1583625600000,0.9362957301,0,DOWN,0.0000000000
1583640000000,0.9362957301,0,UP,0.0000000000
1583654400000,0.9362957301,0,DOWN,0.0000000000
1583668800000,0.9362957301,0,UP,0.0000000000
1583683200000,0.9362957301,0,UP,0.0000000000
1583697600000,0.9362957301,0,UP,0.0000000000
1583712000000,0.9362957301,0,DOWN,0.0000000000
1583726400000,0.9362957301,0,DOWN,0.0000000000
1583740800000,0.9362957301,0,UP,0.0000000000
1583755200000,0.9362957301,0,DOWN,0.0000000000
1583769600000,0.9362957301,0,UP,0.0000000000
1583784000000,0.9362957301,0,UP,0.0000000000
1583798400000,0.9362957301,0,UP,0.0000000000
1583812800000,0.9362957301,0,UP,0.0000000000
1583827200000,0.9362957301,0,DOWN,0.0000000000
1583841600000,0.9362957301,0,UP,0.0000000000
1583856000000,0.9362957301,0,DOWN,0.0000000000
1583870400000,0.9362957301,0,UP,0.0000000000
1583884800000,0.9362957301,0,UP,0.0000000000
1583899200000,0.9362957301,0,UP,0.0000000000
1583913600000,0.9362957301,0,DOWN,0.0000000000
1583928000000,0.9362957301,0,UP,0.0000000000
1583942400000,0.9362957301,0,DOWN,0.0000000000
1583956800000,0.9362957301,0,UP,0.0000000000
1583971200000,0.9362957301,0,UP,0.0000000000
1583985600000,0.9362957301,0,UP,0.0000000000
1584000000000,0.9455963848,1,UP,0.0099334585
1584014400000,0.9594399024,1,DOWN,0.0146399858
1584028800000,0.7620232839,1,UP,-0.2057623599
1584043200000,0.8197179718,1,UP,0.0757125000
1584057600000,0.7843825905,1,DOWN,-0.0431067545
1584072000000,0.7811787637,1,DOWN,-0.0040845204
1584086400000,0.8081936670,1,DOWN,0.0345822295
1584100800000,0.8352566358,1,UP,0.0334857472
1584115200000,0.8055353791,1,DOWN,-0.0355833829
1584129600000,0.8042223908,1,UP,-0.0016299573
1584144000000,0.7929642013,1,UP,-0.0139988511
1584158400000,0.7848303758,1,UP,-0.0102574940
1584172800000,0.7644678818,1,UP,-0.0259450890
1584187200000,0.7747187183,1,UP,0.0134091133
1584201600000,0.7432085651,1,UP,-0.0406730241
1584216000000,0.7435595234,1,UP,0.0004722204
1584230400000,0.7564025157,1,UP,0.0172723124
1584244800000,0.7784310916,1,UP,0.0291228220
1584259200000,0.7929340218,1,DOWN,0.0186309750
1584273600000,0.7904932466,1,UP,-0.0030781567
1584288000000,0.7971447554,1,UP,0.0084143778
1584302400000,0.8095853700,1,DOWN,0.0156064686
1584316800000,0.7340685491,1,UP,-0.0932783913
1584331200000,0.6997234701,1,UP,-0.0467872912
1584345600000,0.7889435465,1,UP,0.1275076229
1584360000000,0.8208019690,1,DOWN,0.0403811181
1584374400000,0.8350549499,1,UP,0.0173647011
1584388800000,0.8350549499,0,DOWN,0.0000000000
1584403200000,0.8292676120,1,DOWN,-0.0069304875
1584417600000,0.8167930330,1,UP,-0.0150428870
1584432000000,0.8309291748,1,UP,0.0173068834
1584446400000,0.8309291748,0,DOWN,0.0000000000
1584460800000,0.8206072997,1,UP,-0.0124220877
1584475200000,0.8325411081,1,UP,0.0145426545
1584489600000,0.8325411081,0,UP,0.0000000000
1584504000000,0.8305265110,1,UP,-0.0024198169
1584518400000,0.8305265110,0,UP,0.0000000000
1584532800000,0.8299213142,1,DOWN,-0.0007286906
1584547200000,0.8393079959,1,UP,0.0113103273
1584561600000,0.8393079959,0,UP,0.0000000000
1584576000000,0.8588538954,1,UP,0.0232881131
1584590400000,0.8588538954,0,DOWN,0.0000000000
1584604800000,0.8164238236,1,DOWN,-0.0494031313
1584619200000,0.8164238236,0,DOWN,0.0000000000
1584633600000,0.8227585791,1,DOWN,0.0077591506
1584648000000,0.8212966219,1,UP,-0.0017768969
1584662400000,0.8212966219,0,UP,0.0000000000
1584676800000,0.8212966219,0,UP,0.0000000000
1584691200000,0.8262295894,1,DOWN,0.0060063165
1584705600000,0.8262295894,0,UP,0.0000000000
1584720000000,0.8283420261,1,UP,0.0025567189
1584734400000,0.8197953493,1,DOWN,-0.0103178115
1584748800000,0.8039285419,1,UP,-0.0193545956
1584763200000,0.7990456391,1,UP,-0.0060738020
1584777600000,0.7990456391,0,DOWN,0.0000000000
1584792000000,0.7990456391,0,DOWN,0.0000000000
1584806400000,0.7990456391,0,UP,0.0000000000
1584820800000,0.7990456391,0,UP,0.0000000000
1584835200000,0.7990456391,0,DOWN,0.0000000000
1584849600000,0.7990456391,0,UP,0.0000000000
1584864000000,0.7990456391,0,UP,0.0000000000
1584878400000,0.7990456391,0,UP,0.0000000000
1584892800000,0.7855860500,1,UP,-0.0168445811
1584907200000,0.7855860500,0,UP,0.0000000000
1584921600000,0.7855860500,0,DOWN,0.0000000000
1584936000000,0.7855860500,0,UP,0.0000000000
1584950400000,0.7855860500,0,DOWN,0.0000000000
1584964800000,0.7806033972,1,DOWN,-0.0063425932
1584979200000,0.7806033972,0,UP,0.0000000000
1584993600000,0.7806033972,0,DOWN,0.0000000000
1585008000000,0.7806033972,0,UP,0.0000000000
1585022400000,0.7806033972,0,UP,0.0000000000
1585036800000,0.7806033972,0,DOWN,0.0000000000
1585051200000,0.7806033972,0,UP,0.0000000000
1585065600000,0.7806033972,0,UP,0.0000000000
1585080000000,0.7806033972,0,UP,0.0000000000
1585094400000,0.7806033972,0,UP,0.0000000000
1585108800000,0.7806033972,0,UP,0.0000000000
1585123200000,0.7806033972,0,DOWN,0.0000000000
1585137600000,0.7806033972,0,UP,0.0000000000
1585152000000,0.7806033972,0,UP,0.0000000000
1585166400000,0.7806033972,0,UP,0.0000000000
1585180800000,0.7806033972,0,UP,0.0000000000
1585195200000,0.7806033972,0,UP,0.0000000000
1585209600000,0.7806033972,0,UP,0.0000000000
1585224000000,0.7806033972,0,DOWN,0.0000000000
1585238400000,0.7806033972,0,UP,0.0000000000
1585252800000,0.7806033972,0,DOWN,0.0000000000
1585267200000,0.7806033972,0,UP,0.0000000000
1585281600000,0.7806033972,0,UP,0.0000000000
1585296000000,0.7806033972,0,UP,0.0000000000
1585310400000,0.7806033972,0,UP,0.0000000000
1585324800000,0.7806033972,0,UP,0.0000000000
1585339200000,0.7806033972,0,UP,0.0000000000
1585353600000,0.7806033972,0,UP,0.0000000000
1585368000000,0.7806033972,0,UP,0.0000000000
1585382400000,0.7806033972,0,DOWN,0.0000000000
1585396800000,0.7806033972,0,UP,0.0000000000
1585411200000,0.7806033972,0,DOWN,0.0000000000
1585425600000,0.7806033972,0,UP,0.0000000000
1585440000000,0.7806033972,0,UP,0.0000000000
1585454400000,0.7806033972,0,UP,0.0000000000
1585468800000,0.7806033972,0,DOWN,0.0000000000
1585483200000,0.7806033972,0,UP,0.0000000000
1585497600000,0.7806033972,0,UP,0.0000000000
1585512000000,0.7806033972,0,UP,0.0000000000
1585526400000,0.7806033972,0,DOWN,0.0000000000
1585540800000,0.7806033972,0,DOWN,0.0000000000
1585555200000,0.7806033972,0,UP,0.0000000000
1585569600000,0.7806033972,0,UP,0.0000000000
1585584000000,0.7806033972,0,UP,0.0000000000
1585598400000,0.7806033972,0,DOWN,0.0000000000
1585612800000,0.7806033972,0,UP,0.0000000000
1585627200000,0.7806033972,0,UP,0.0000000000
1585641600000,0.7806033972,0,UP,0.0000000000
1585656000000,0.7806033972,0,DOWN,0.0000000000
1585670400000,0.7806033972,0,UP,0.0000000000
1585684800000,0.7806033972,0,UP,0.0000000000
1585699200000,0.7806033972,0,DOWN,0.0000000000
1585713600000,0.7806033972,0,UP,0.0000000000
1585728000000,0.7806033972,0,UP,0.0000000000
1585742400000,0.7806033972,0,DOWN,0.0000000000
1585756800000,0.7806033972,0,UP,0.0000000000
1585771200000,0.7806033972,0,DOWN,0.0000000000
1585785600000,0.7806033972,0,UP,0.0000000000
1585800000000,0.7806033972,0,UP,0.0000000000
1585814400000,0.7806033972,0,UP,0.0000000000
1585828800000,0.7806033972,0,DOWN,0.0000000000
1585843200000,0.7806033972,0,DOWN,0.0000000000
1585857600000,0.7806033972,0,UP,0.0000000000
1585872000000,0.7806033972,0,UP,0.0000000000
1585886400000,0.7806033972,0,DOWN,0.0000000000
1585900800000,0.7806033972,0,DOWN,0.0000000000
1585915200000,0.7806033972,0,UP,0.0000000000
1585929600000,0.7806033972,0,UP,0.0000000000
1585944000000,0.7806033972,0,UP,0.0000000000
1585958400000,0.7806033972,0,UP,0.0000000000
1585972800000,0.7806033972,0,UP,0.0000000000
1585987200000,0.7806033972,0,DOWN,0.0000000000
1586001600000,0.7806033972,0,UP,0.0000000000
1586016000000,0.7806033972,0,UP,0.0000000000
1586030400000,0.7806033972,0,DOWN,0.0000000000
1586044800000,0.7806033972,0,UP,0.0000000000
1586059200000,0.7806033972,0,UP,0.0000000000
1586073600000,0.7806033972,0,UP,0.0000000000
1586088000000,0.7806033972,0,UP,0.0000000000
1586102400000,0.7806033972,0,DOWN,0.0000000000
1586116800000,0.7806033972,0,UP,0.0000000000
1586131200000,0.7806033972,0,DOWN,0.0000000000
1586145600000,0.7806033972,0,DOWN,0.0000000000
1586160000000,0.7806033972,0,UP,0.0000000000
1586174400000,0.7806033972,0,UP,0.0000000000
1586188800000,0.7806033972,0,DOWN,0.0000000000
1586203200000,0.7806033972,0,UP,0.0000000000
1586217600000,0.7806033972,0,UP,0.0000000000
1586232000000,0.7806033972,0,UP,0.0000000000
1586246400000,0.7806033972,0,UP,0.0000000000
1586260800000,0.7806033972,0,UP,0.0000000000
1586275200000,0.7806033972,0,UP,0.0000000000
1586289600000,0.7806033972,0,UP,0.0000000000
1586304000000,0.7806033972,0,DOWN,0.0000000000
1586318400000,0.7806033972,0,UP,0.0000000000
1586332800000,0.7806033972,0,UP,0.0000000000
1586347200000,0.7806033972,0,UP,0.0000000000
1586361600000,0.7806033972,0,UP,0.0000000000
1586376000000,0.7806033972,0,UP,0.0000000000
1586390400000,0.7806033972,0,UP,0.0000000000
1586404800000,0.7806033972,0,UP,0.0000000000
1586419200000,0.7806033972,0,UP,0.0000000000
1586433600000,0.7806033972,0,DOWN,0.0000000000
1586448000000,0.7806033972,0,UP,0.0000000000
1586462400000,0.7806033972,0,UP,0.0000000000
1586476800000,0.7806033972,0,UP,0.0000000000
1586491200000,0.7806033972,0,UP,0.0000000000
1586505600000,0.7806033972,0,UP,0.0000000000
1586520000000,0.7806033972,0,UP,0.0000000000
1586534400000,0.7806033972,0,DOWN,0.0000000000
1586548800000,0.7806033972,0,UP,0.0000000000
1586563200000,0.7806033972,0,UP,0.0000000000
1586577600000,0.7806033972,0,UP,0.0000000000
1586592000000,0.7806033972,0,UP,0.0000000000
1586606400000,0.7806033972,0,UP,0.0000000000
1586620800000,0.7806033972,0,UP,0.0000000000
1586635200000,0.7806033972,0,DOWN,0.0000000000
1586649600000,0.7806033972,0,UP,0.0000000000
1586664000000,0.7806033972,0,UP,0.0000000000
1586678400000,0.7806033972,0,DOWN,0.0000000000
1586692800000,0.7806033972,0,DOWN,0.0000000000
1586707200000,0.7806033972,0,DOWN,0.0000000000
1586721600000,0.7806033972,0,UP,0.0000000000
1586736000000,0.7806033972,0,UP,0.0000000000
1586750400000,0.7806033972,0,UP,0.0000000000
1586764800000,0.7806033972,0,DOWN,0.0000000000
1586779200000,0.7806033972,0,DOWN,0.0000000000
1586793600000,0.7806033972,0,UP,0.0000000000
1586808000000,0.7806033972,0,DOWN,0.0000000000
1586822400000,0.7806033972,0,UP,0.0000000000
1586836800000,0.7806033972,0,UP,0.0000000000
1586851200000,0.7806033972,0,UP,0.0000000000
1586865600000,0.7806033972,0,DOWN,0.0000000000
1586880000000,0.7806033972,0,UP,0.0000000000
1586894400000,0.7806033972,0,UP,0.0000000000
1586908800000,0.7806033972,0,UP,0.0000000000
1586923200000,0.7806033972,0,UP,0.0000000000
1586937600000,0.7806033972,0,UP,0.0000000000
1586952000000,0.7806033972,0,UP,0.0000000000
1586966400000,0.7806033972,0,UP,0.0000000000
1586980800000,0.7806033972,0,UP,0.0000000000
1586995200000,0.7806033972,0,DOWN,0.0000000000
1587009600000,0.7806033972,0,DOWN,0.0000000000
1587024000000,0.7806033972,0,DOWN,0.0000000000
1587038400000,0.7806033972,0,UP,0.0000000000
1587052800000,0.7806033972,0,UP,0.0000000000
1587067200000,0.7806033972,0,UP,0.0000000000
1587081600000,0.7806033972,0,UP,0.0000000000
1587096000000,0.7806033972,0,UP,0.0000000000
1587110400000,0.7806033972,0,DOWN,0.0000000000
1587124800000,0.7806033972,0,UP,0.0000000000
1587139200000,0.7806033972,0,UP,0.0000000000
1587153600000,0.7806033972,0,UP,0.0000000000
1587168000000,0.7806033972,0,UP,0.0000000000
1587182400000,0.7806033972,0,UP,0.0000000000
1587196800000,0.7806033972,0,UP,0.0000000000
1587211200000,0.7806033972,0,DOWN,0.0000000000
1587225600000,0.7806033972,0,UP,0.0000000000
1587240000000,0.7806033972,0,UP,0.0000000000
1587254400000,0.7806033972,0,UP,0.0000000000
1587268800000,0.7806033972,0,UP,0.0000000000
1587283200000,0.7806033972,0,UP,0.0000000000
1587297600000,0.7806033972,0,DOWN,0.0000000000
1587312000000,0.7806033972,0,UP,0.0000000000
1587326400000,0.7806033972,0,UP,0.0000000000
1587340800000,0.7806033972,0,UP,0.0000000000
1587355200000,0.7806033972,0,UP,0.0000000000
1587369600000,0.7806033972,0,UP,0.0000000000
1587384000000,0.7806033972,0,DOWN,0.0000000000
1587398400000,0.7806033972,0,UP,0.0000000000
1587412800000,0.7806033972,0,UP,0.0000000000
1587427200000,0.7806033972,0,UP,0.0000000000
1587441600000,0.7806033972,0,UP,0.0000000000
1587456000000,0.7806033972,0,UP,0.0000000000
1587470400000,0.7806033972,0,DOWN,0.0000000000
1587484800000,0.7806033972,0,UP,0.0000000000
1587499200000,0.7806033972,0,UP,0.0000000000
1587513600000,0.7806033972,0,UP,0.0000000000
1587528000000,0.7806033972,0,DOWN,0.0000000000
1587542400000,0.7806033972,0,UP,0.0000000000
1587556800000,0.7806033972,0,DOWN,0.0000000000
1587571200000,0.7806033972,0,UP,0.0000000000
1587585600000,0.7806033972,0,UP,0.0000000000
1587600000000,0.7806033972,0,UP,0.0000000000
1587614400000,0.7806033972,0,UP,0.0000000000
1587628800000,0.7806033972,0,UP,0.0000000000
1587643200000,0.7806033972,0,DOWN,0.0000000000
1587657600000,0.7806033972,0,UP,0.0000000000
1587672000000,0.7806033972,0,UP,0.0000000000
1587686400000,0.7806033972,0,UP,0.0000000000
1587700800000,0.7806033972,0,UP,0.0000000000
1587715200000,0.7806033972,0,UP,0.0000000000
1587729600000,0.7806033972,0,UP,0.0000000000
1587744000000,0.7806033972,0,UP,0.0000000000
1587758400000,0.7806033972,0,UP,0.0000000000
1587772800000,0.7806033972,0,UP,0.0000000000
1587787200000,0.7806033972,0,DOWN,0.0000000000
1587801600000,0.7806033972,0,UP,0.0000000000
1587816000000,0.7806033972,0,UP,0.0000000000
1587830400000,0.7806033972,0,UP,0.0000000000
1587844800000,0.7806033972,0,UP,0.0000000000
1587859200000,0.7806033972,0,UP,0.0000000000
1587873600000,0.7806033972,0,UP,0.0000000000
1587888000000,0.7806033972,0,DOWN,0.0000000000
1587902400000,0.7806033972,0,UP,0.0000000000
1587916800000,0.7806033972,0,UP,0.0000000000
1587931200000,0.7806033972,0,UP,0.0000000000
1587945600000,0.7806033972,0,DOWN,0.0000000000
1587960000000,0.7806033972,0,UP,0.0000000000
1587974400000,0.7806033972,0,UP,0.0000000000
1587988800000,0.7806033972,0,UP,0.0000000000
1588003200000,0.7806033972,0,UP,0.0000000000
1588017600000,0.7806033972,0,UP,0.0000000000
1588032000000,0.7806033972,0,UP,0.0000000000
1588046400000,0.7806033972,0,UP,0.0000000000
1588060800000,0.7806033972,0,UP,0.0000000000
1588075200000,0.7806033972,0,UP,0.0000000000
1588089600000,0.7806033972,0,UP,0.0000000000
1588104000000,0.7806033972,0,UP,0.0000000000
1588118400000,0.7806033972,0,DOWN,0.0000000000
1588132800000,0.7806033972,0,DOWN,0.0000000000
1588147200000,0.7806033972,0,DOWN,0.0000000000
1588161600000,0.7806033972,0,DOWN,0.0000000000
1588176000000,0.7806033972,0,DOWN,0.0000000000
1588190400000,0.7806033972,0,UP,0.0000000000
1588204800000,0.7806033972,0,DOWN,0.0000000000
1588219200000,0.7806033972,0,UP,0.0000000000
1588233600000,0.7744438162,1,UP,-0.0078907945
1588248000000,0.7744438162,0,UP,0.0000000000
1588262400000,0.7744438162,0,DOWN,0.0000000000
1588276800000,0.7787970530,1,UP,0.0056211137
1588291200000,0.7787970530,0,UP,0.0000000000
1588305600000,0.7787970530,0,DOWN,0.0000000000
1588320000000,0.7787970530,0,DOWN,0.0000000000
1588334400000,0.7787970530,0,UP,0.0000000000
1588348800000,0.7787970530,0,UP,0.0000000000
1588363200000,0.7787970530,0,UP,0.0000000000
1588377600000,0.7787970530,0,UP,0.0000000000
1588392000000,0.7787970530,0,UP,0.0000000000
1588406400000,0.7787970530,0,DOWN,0.0000000000
1588420800000,0.7787970530,0,DOWN,0.0000000000
1588435200000,0.7787970530,0,UP,0.0000000000
1588449600000,0.7787970530,0,UP,0.0000000000
1588464000000,0.7787970530,0,DOWN,0.0000000000
1588478400000,0.7787970530,0,UP,0.0000000000
1588492800000,0.7787970530,0,UP,0.0000000000
1588507200000,0.7787970530,0,UP,0.0000000000
1588521600000,0.7787970530,0,UP,0.0000000000
1588536000000,0.7787970530,0,UP,0.0000000000
1588550400000,0.7787970530,0,UP,0.0000000000
1588564800000,0.7787970530,0,UP,0.0000000000
1588579200000,0.7787970530,0,UP,0.0000000000
1588593600000,0.7787970530,0,DOWN,0.0000000000
1588608000000,0.7787970530,0,UP,0.0000000000
1588622400000,0.7787970530,0,UP,0.0000000000
1588636800000,0.7787970530,0,UP,0.0000000000
1588651200000,0.7787970530,0,DOWN,0.0000000000
1588665600000,0.7787970530,0,UP,0.0000000000
1588680000000,0.7787970530,0,UP,0.0000000000
1588694400000,0.7787970530,0,UP,0.0000000000
1588708800000,0.7787970530,0,DOWN,0.0000000000
1588723200000,0.7787970530,0,UP,0.0000000000
1588737600000,0.7787970530,0,UP,0.0000000000
1588752000000,0.7787970530,0,DOWN,0.0000000000
1588766400000,0.7787970530,0,UP,0.0000000000
1588780800000,0.7787970530,0,UP,0.0000000000
1588795200000,0.7787970530,0,UP,0.0000000000
1588809600000,0.7787970530,0,DOWN,0.0000000000
1588824000000,0.7787970530,0,UP,0.0000000000
1588838400000,0.7787970530,0,UP,0.0000000000
1588852800000,0.7787970530,0,DOWN,0.0000000000
1588867200000,0.7787970530,0,DOWN,0.0000000000
